si10,t2m,latitude,longitude,expver
2.8878388,284.4385,47.89916957398508,-1.0905659384891342,prod
1.8604925,283.95554,47.89916957398508,-1.0905659384891342,prod
2.936539,293.78125,47.89916957398508,-1.0905659384891342,prod
3.4397376,294.51456,47.89916957398508,-1.0905659384891342,prod
0.9915388,284.2964,47.89916957398508,-1.0905659384891342,prod
1.3595235,285.16833,47.89916957398508,-1.0905659384891342,prod
2.5058787,294.70712,47.89916957398508,-1.0905659384891342,prod
4.533544,295.52646,47.89916957398508,-1.0905659384891342,prod
4.0720787,287.42767,47.89916957398508,-1.0905659384891342,prod
2.4014008,286.80637,47.89916957398508,-1.0905659384891342,prod
2.4896557,296.94235,47.89916957398508,-1.0905659384891342,prod
1.7991664,295.4176,47.89916957398508,-1.0905659384891342,prod
3.2871528,288.81366,47.89916957398508,-1.0905659384891342,prod
2.8705745,289.13873,47.89916957398508,-1.0905659384891342,prod
2.4959934,297.97238,47.89916957398508,-1.0905659384891342,prod
3.830726,297.43375,47.89916957398508,-1.0905659384891342,prod
4.9204354,289.51428,47.89916957398508,-1.0905659384891342,prod
4.3341084,289.429,47.89916957398508,-1.0905659384891342,prod
6.5750074,298.20297,47.89916957398508,-1.0905659384891342,prod
6.858557,299.06403,47.89916957398508,-1.0905659384891342,prod
6.120194,291.12338,47.89916957398508,-1.0905659384891342,prod
7.449599,289.0828,47.89916957398508,-1.0905659384891342,prod
8.072404,297.4332,47.89916957398508,-1.0905659384891342,prod
6.640193,298.1098,47.89916957398508,-1.0905659384891342,prod
4.6128054,291.32245,47.89916957398508,-1.0905659384891342,prod
1.2835019,288.58368,47.89916957398508,-1.0905659384891342,prod
1.711524,298.5364,47.89916957398508,-1.0905659384891342,prod
0.6356124,294.57843,47.89916957398508,-1.0905659384891342,prod
4.5242877,291.0393,47.89916957398508,-1.0905659384891342,prod
2.8242543,289.81934,47.89916957398508,-1.0905659384891342,prod
4.356848,292.53778,47.89916957398508,-1.0905659384891342,prod
3.1291208,290.54126,47.89916957398508,-1.0905659384891342,prod
2.375012,288.71582,47.89916957398508,-1.0905659384891342,prod
2.0057929,288.453,47.89916957398508,-1.0905659384891342,prod
2.2295158,294.05865,47.89916957398508,-1.0905659384891342,prod
1.668736,292.79053,47.89916957398508,-1.0905659384891342,prod
1.9569545,289.47833,47.89916957398508,-1.0905659384891342,prod
2.0665991,289.18268,47.89916957398508,-1.0905659384891342,prod
3.7688,294.7644,47.89916957398508,-1.0905659384891342,prod
5.2821784,295.2159,47.89916957398508,-1.0905659384891342,prod
3.7936454,287.2984,47.89916957398508,-1.0905659384891342,prod
3.4217737,287.97498,47.89916957398508,-1.0905659384891342,prod
4.4247317,291.7254,47.89916957398508,-1.0905659384891342,prod
4.5492487,292.16772,47.89916957398508,-1.0905659384891342,prod
4.9725313,289.27686,47.89916957398508,-1.0905659384891342,prod
3.5657074,289.1162,47.89916957398508,-1.0905659384891342,prod
4.2646666,295.0785,47.89916957398508,-1.0905659384891342,prod
3.982836,291.96283,47.89916957398508,-1.0905659384891342,prod
4.388801,287.71527,47.89916957398508,-1.0905659384891342,prod
2.914187,287.26477,47.89916957398508,-1.0905659384891342,prod
4.257811,293.487,47.89916957398508,-1.0905659384891342,prod
2.9949534,293.97183,47.89916957398508,-1.0905659384891342,prod
2.1184,286.57996,47.89916957398508,-1.0905659384891342,prod
1.6139333,287.93347,47.89916957398508,-1.0905659384891342,prod
1.8142557,294.95673,47.89916957398508,-1.0905659384891342,prod
2.8902617,296.10864,47.89916957398508,-1.0905659384891342,prod
2.8149326,287.2335,47.89916957398508,-1.0905659384891342,prod
2.6048067,288.3138,47.89916957398508,-1.0905659384891342,prod
2.5694184,300.09595,47.89916957398508,-1.0905659384891342,prod
3.040672,300.79507,47.89916957398508,-1.0905659384891342,prod
2.0584052,286.21283,47.89916957398508,-1.0905659384891342,prod
1.9502248,288.19916,47.89916957398508,-1.0905659384891342,prod
3.1138222,295.75443,47.89916957398508,-1.0905659384891342,prod
4.504208,297.6354,47.89916957398508,-1.0905659384891342,prod
4.0847545,289.51706,47.89916957398508,-1.0905659384891342,prod
3.274213,290.5008,47.89916957398508,-1.0905659384891342,prod
4.3917036,300.82925,47.89916957398508,-1.0905659384891342,prod
4.18445,302.11893,47.89916957398508,-1.0905659384891342,prod
1.977525,292.14795,47.89916957398508,-1.0905659384891342,prod
2.8940737,293.10767,47.89916957398508,-1.0905659384891342,prod
3.029621,302.72586,47.89916957398508,-1.0905659384891342,prod
4.800287,301.19922,47.89916957398508,-1.0905659384891342,prod
5.0165663,291.4146,47.89916957398508,-1.0905659384891342,prod
4.191233,290.06873,47.89916957398508,-1.0905659384891342,prod
2.5555344,291.14352,47.89916957398508,-1.0905659384891342,prod
1.3023853,289.7393,47.89916957398508,-1.0905659384891342,prod
0.93049616,288.7621,47.89916957398508,-1.0905659384891342,prod
1.9294176,288.38806,47.89916957398508,-1.0905659384891342,prod
0.17550525,292.50067,47.89916957398508,-1.0905659384891342,prod
2.1285586,296.08026,47.89916957398508,-1.0905659384891342,prod
0.91718996,289.01956,47.89916957398508,-1.0905659384891342,prod
1.6002957,289.4793,47.89916957398508,-1.0905659384891342,prod
3.4267006,296.5607,47.89916957398508,-1.0905659384891342,prod
7.755086,292.768,47.89916957398508,-1.0905659384891342,prod
3.6448221,287.29916,47.89916957398508,-1.0905659384891342,prod
4.5683613,287.21582,47.89916957398508,-1.0905659384891342,prod
5.43932,288.998,47.89916957398508,-1.0905659384891342,prod
8.062551,294.01907,47.89916957398508,-1.0905659384891342,prod
4.9690576,288.41418,47.89916957398508,-1.0905659384891342,prod
3.35341,287.966,47.89916957398508,-1.0905659384891342,prod
4.7359576,292.80777,47.89916957398508,-1.0905659384891342,prod
3.018613,293.6146,47.89916957398508,-1.0905659384891342,prod
1.6436876,287.05682,47.89916957398508,-1.0905659384891342,prod
0.63499445,285.01617,47.89916957398508,-1.0905659384891342,prod
2.120535,293.89633,47.89916957398508,-1.0905659384891342,prod
5.271862,296.6842,47.89916957398508,-1.0905659384891342,prod
3.8667066,288.42627,47.89916957398508,-1.0905659384891342,prod
5.135282,288.9972,47.89916957398508,-1.0905659384891342,prod
7.594984,293.88803,47.89916957398508,-1.0905659384891342,prod
8.372112,291.69998,47.89916957398508,-1.0905659384891342,prod
5.4025173,287.07892,47.89916957398508,-1.0905659384891342,prod
4.962381,286.82703,47.89916957398508,-1.0905659384891342,prod
6.9218497,293.71274,47.89916957398508,-1.0905659384891342,prod
6.0839667,292.98248,47.89916957398508,-1.0905659384891342,prod
4.2894087,287.28345,47.89916957398508,-1.0905659384891342,prod
2.4736319,285.66354,47.89916957398508,-1.0905659384891342,prod
1.4715136,289.93423,47.89916957398508,-1.0905659384891342,prod
4.0227723,292.45306,47.89916957398508,-1.0905659384891342,prod
1.1807411,287.7127,47.89916957398508,-1.0905659384891342,prod
2.0356848,285.86084,47.89916957398508,-1.0905659384891342,prod
2.282591,287.83124,47.89916957398508,-1.0905659384891342,prod
2.7208593,287.96347,47.89916957398508,-1.0905659384891342,prod
0.55159146,286.89914,47.89916957398508,-1.0905659384891342,prod
6.221796,285.25507,47.89916957398508,-1.0905659384891342,prod
4.3578625,291.67596,47.89916957398508,-1.0905659384891342,prod
3.720306,289.82645,47.89916957398508,-1.0905659384891342,prod
3.5441904,285.20877,47.89916957398508,-1.0905659384891342,prod
3.8484037,283.92267,47.89916957398508,-1.0905659384891342,prod
3.0066075,291.45096,47.89916957398508,-1.0905659384891342,prod
1.1003443,289.81454,47.89916957398508,-1.0905659384891342,prod
2.8051293,284.82574,47.89916957398508,-1.0905659384891342,prod
1.7317957,284.57748,47.89916957398508,-1.0905659384891342,prod
0.66873306,292.24268,47.89916957398508,-1.0905659384891342,prod
1.5310036,292.8175,47.89916957398508,-1.0905659384891342,prod
1.7772223,286.82855,47.89916957398508,-1.0905659384891342,prod
7.387609,285.44928,47.89916957398508,-1.0905659384891342,prod
7.4514413,292.438,47.89916957398508,-1.0905659384891342,prod
8.860572,291.08423,47.89916957398508,-1.0905659384891342,prod
6.890973,286.89542,47.89916957398508,-1.0905659384891342,prod
10.66514,287.19336,47.89916957398508,-1.0905659384891342,prod
9.262544,288.18042,47.89916957398508,-1.0905659384891342,prod
7.102397,288.16113,47.89916957398508,-1.0905659384891342,prod
3.289437,287.03653,47.89916957398508,-1.0905659384891342,prod
5.0181828,287.1652,47.89916957398508,-1.0905659384891342,prod
6.2183967,291.90652,47.89916957398508,-1.0905659384891342,prod
6.660412,290.9692,47.89916957398508,-1.0905659384891342,prod
4.488632,284.38315,47.89916957398508,-1.0905659384891342,prod
2.6704867,284.2834,47.89916957398508,-1.0905659384891342,prod
3.6518612,291.87726,47.89916957398508,-1.0905659384891342,prod
5.6868196,290.6078,47.89916957398508,-1.0905659384891342,prod
4.9528275,287.94138,47.89916957398508,-1.0905659384891342,prod
4.2426257,288.24713,47.89916957398508,-1.0905659384891342,prod
4.954119,294.53912,47.89916957398508,-1.0905659384891342,prod
4.1089406,294.9959,47.89916957398508,-1.0905659384891342,prod
1.8444577,287.4585,47.89916957398508,-1.0905659384891342,prod
0.69379205,286.49377,47.89916957398508,-1.0905659384891342,prod
1.6624532,295.571,47.89916957398508,-1.0905659384891342,prod
5.2943754,295.1438,47.89916957398508,-1.0905659384891342,prod
4.3954597,288.87924,47.89916957398508,-1.0905659384891342,prod
3.1515782,288.1894,47.89916957398508,-1.0905659384891342,prod
2.6583166,295.54495,47.89916957398508,-1.0905659384891342,prod
5.2960744,295.49826,47.89916957398508,-1.0905659384891342,prod
4.225699,287.21884,47.89916957398508,-1.0905659384891342,prod
2.2043457,285.65518,47.89916957398508,-1.0905659384891342,prod
2.785813,295.88928,47.89916957398508,-1.0905659384891342,prod
4.300056,296.9207,47.89916957398508,-1.0905659384891342,prod
2.662646,287.03003,47.89916957398508,-1.0905659384891342,prod
1.5900786,287.0671,47.89916957398508,-1.0905659384891342,prod
0.48703513,298.7896,47.89916957398508,-1.0905659384891342,prod
1.3808136,299.0783,47.89916957398508,-1.0905659384891342,prod
4.8405714,292.1607,47.89916957398508,-1.0905659384891342,prod
2.2026372,291.1369,47.89916957398508,-1.0905659384891342,prod
1.3291168,298.3758,47.89916957398508,-1.0905659384891342,prod
1.764794,300.1175,47.89916957398508,-1.0905659384891342,prod
2.744887,292.62634,47.89916957398508,-1.0905659384891342,prod
1.0706049,290.55487,47.89916957398508,-1.0905659384891342,prod
1.4755335,299.68805,47.89916957398508,-1.0905659384891342,prod
1.0047987,296.30334,47.89916957398508,-1.0905659384891342,prod
2.429493,291.57977,47.89916957398508,-1.0905659384891342,prod
0.6575858,291.13574,47.89916957398508,-1.0905659384891342,prod
1.0397534,298.20578,47.89916957398508,-1.0905659384891342,prod
1.9256767,300.2669,47.89916957398508,-1.0905659384891342,prod
0.52424836,292.92664,47.89916957398508,-1.0905659384891342,prod
1.9535545,291.9502,47.89916957398508,-1.0905659384891342,prod
1.5469447,301.33307,47.89916957398508,-1.0905659384891342,prod
0.8238905,301.89612,47.89916957398508,-1.0905659384891342,prod
1.3456382,293.8056,47.89916957398508,-1.0905659384891342,prod
1.0317502,290.83282,47.89916957398508,-1.0905659384891342,prod
0.96237624,302.7012,47.89916957398508,-1.0905659384891342,prod
1.6152554,303.0124,47.89916957398508,-1.0905659384891342,prod
4.4316626,291.92484,47.89916957398508,-1.0905659384891342,prod
3.688417,290.73547,47.89916957398508,-1.0905659384891342,prod
3.025017,299.00168,47.89916957398508,-1.0905659384891342,prod
4.99452,297.95193,47.89916957398508,-1.0905659384891342,prod
5.22461,286.7907,47.89916957398508,-1.0905659384891342,prod
6.3740277,287.6191,47.89916957398508,-1.0905659384891342,prod
8.454822,287.92664,47.89916957398508,-1.0905659384891342,prod
7.3107214,288.97913,47.89916957398508,-1.0905659384891342,prod
5.699344,286.49994,47.89916957398508,-1.0905659384891342,prod
5.7407246,286.8162,47.89916957398508,-1.0905659384891342,prod
7.2689323,291.07584,47.89916957398508,-1.0905659384891342,prod
8.806546,290.6914,47.89916957398508,-1.0905659384891342,prod
9.864688,286.98212,47.89916957398508,-1.0905659384891342,prod
10.199918,288.978,47.89916957398508,-1.0905659384891342,prod
7.1024685,289.19318,47.89916957398508,-1.0905659384891342,prod
6.1762815,290.48538,47.89916957398508,-1.0905659384891342,prod
3.8532848,284.81952,47.89916957398508,-1.0905659384891342,prod
3.8007157,285.54355,47.89916957398508,-1.0905659384891342,prod
3.8545508,292.1415,47.89916957398508,-1.0905659384891342,prod
5.933598,291.54333,47.89916957398508,-1.0905659384891342,prod
3.8917544,284.81155,47.89916957398508,-1.0905659384891342,prod
5.8356557,285.6823,47.89916957398508,-1.0905659384891342,prod
6.914782,288.02478,47.89916957398508,-1.0905659384891342,prod
4.52795,289.52588,47.89916957398508,-1.0905659384891342,prod
4.5435624,286.86627,47.89916957398508,-1.0905659384891342,prod
3.8707085,286.86108,47.89916957398508,-1.0905659384891342,prod
4.140032,290.87738,47.89916957398508,-1.0905659384891342,prod
2.7948198,291.85684,47.89916957398508,-1.0905659384891342,prod
3.3635223,286.22894,47.89916957398508,-1.0905659384891342,prod
3.2703202,285.22592,47.89916957398508,-1.0905659384891342,prod
2.857974,290.92438,47.89916957398508,-1.0905659384891342,prod
3.7475471,292.0857,47.89916957398508,-1.0905659384891342,prod
2.2985408,284.67413,47.89916957398508,-1.0905659384891342,prod
2.1670868,286.11154,47.89916957398508,-1.0905659384891342,prod
3.8903742,293.18488,47.89916957398508,-1.0905659384891342,prod
4.2877564,294.73373,47.89916957398508,-1.0905659384891342,prod
3.0795112,287.05148,47.89916957398508,-1.0905659384891342,prod
5.040312,288.6221,47.89916957398508,-1.0905659384891342,prod
5.9789567,292.0068,47.89916957398508,-1.0905659384891342,prod
6.605205,291.82245,47.89916957398508,-1.0905659384891342,prod
3.4324913,285.2974,47.89916957398508,-1.0905659384891342,prod
2.8921869,286.2575,47.89916957398508,-1.0905659384891342,prod
5.193844,289.64948,47.89916957398508,-1.0905659384891342,prod
5.66947,291.2954,47.89916957398508,-1.0905659384891342,prod
3.4169216,284.0132,47.89916957398508,-1.0905659384891342,prod
1.9839126,284.2641,47.89916957398508,-1.0905659384891342,prod
4.8827085,291.15286,47.89916957398508,-1.0905659384891342,prod
3.9219663,292.31473,47.89916957398508,-1.0905659384891342,prod
1.1124924,286.99915,47.89916957398508,-1.0905659384891342,prod
2.0759335,286.54355,47.89916957398508,-1.0905659384891342,prod
5.514215,291.55417,47.89916957398508,-1.0905659384891342,prod
4.4243507,291.61145,47.89916957398508,-1.0905659384891342,prod
5.795083,288.74002,47.89916957398508,-1.0905659384891342,prod
4.7337284,286.9558,47.89916957398508,-1.0905659384891342,prod
5.8506827,293.11835,47.89916957398508,-1.0905659384891342,prod
6.1528764,292.8134,47.89916957398508,-1.0905659384891342,prod
3.093775,285.03552,47.89916957398508,-1.0905659384891342,prod
2.9107423,284.6808,47.89916957398508,-1.0905659384891342,prod
3.8128223,295.72412,47.89916957398508,-1.0905659384891342,prod
6.2278657,293.93015,47.89916957398508,-1.0905659384891342,prod
3.5449555,286.36414,47.89916957398508,-1.0905659384891342,prod
5.003084,286.55078,47.89916957398508,-1.0905659384891342,prod
5.6256576,298.16852,47.89916957398508,-1.0905659384891342,prod
7.355558,296.5332,47.89916957398508,-1.0905659384891342,prod
4.4496193,288.1218,47.89916957398508,-1.0905659384891342,prod
4.2310157,288.0891,47.89916957398508,-1.0905659384891342,prod
6.7241025,298.7999,47.89916957398508,-1.0905659384891342,prod
6.7704864,297.5675,47.89916957398508,-1.0905659384891342,prod
4.3021193,289.12775,47.89916957398508,-1.0905659384891342,prod
3.4599876,288.47925,47.89916957398508,-1.0905659384891342,prod
4.094855,296.46652,47.89916957398508,-1.0905659384891342,prod
6.065019,296.15878,47.89916957398508,-1.0905659384891342,prod
2.9879322,287.2204,47.89916957398508,-1.0905659384891342,prod
1.4738348,287.46313,47.89916957398508,-1.0905659384891342,prod
1.5543114,297.89386,47.89916957398508,-1.0905659384891342,prod
2.650538,299.1215,47.89916957398508,-1.0905659384891342,prod
4.1898203,290.7954,47.89916957398508,-1.0905659384891342,prod
3.7823298,289.1883,47.89916957398508,-1.0905659384891342,prod
3.8866699,300.17444,47.89916957398508,-1.0905659384891342,prod
2.794636,300.48395,47.89916957398508,-1.0905659384891342,prod
3.0794897,291.04907,47.89916957398508,-1.0905659384891342,prod
2.636672,289.80124,47.89916957398508,-1.0905659384891342,prod
1.5268968,302.07748,47.89916957398508,-1.0905659384891342,prod
7.5674486,294.5958,47.89916957398508,-1.0905659384891342,prod
3.2283604,286.61075,47.89916957398508,-1.0905659384891342,prod
4.2607245,285.88226,47.89916957398508,-1.0905659384891342,prod
3.5622385,294.03534,47.89916957398508,-1.0905659384891342,prod
5.356385,293.85956,47.89916957398508,-1.0905659384891342,prod
2.3119817,286.08707,47.89916957398508,-1.0905659384891342,prod
1.3371191,286.12814,47.89916957398508,-1.0905659384891342,prod
2.3239524,295.1806,47.89916957398508,-1.0905659384891342,prod
6.305973,296.7388,47.89916957398508,-1.0905659384891342,prod
3.1680102,286.60205,47.89916957398508,-1.0905659384891342,prod
1.5866026,285.39706,47.89916957398508,-1.0905659384891342,prod
3.620377,296.9704,47.89916957398508,-1.0905659384891342,prod
6.792118,295.23257,47.89916957398508,-1.0905659384891342,prod
5.9974475,290.49713,47.89916957398508,-1.0905659384891342,prod
4.8921256,288.977,47.89916957398508,-1.0905659384891342,prod
5.2571993,294.07053,47.89916957398508,-1.0905659384891342,prod
4.1473675,295.23254,47.89916957398508,-1.0905659384891342,prod
2.6247318,288.1323,47.89916957398508,-1.0905659384891342,prod
1.6474047,287.9373,47.89916957398508,-1.0905659384891342,prod
3.2936637,295.74948,47.89916957398508,-1.0905659384891342,prod
3.7574596,294.17374,47.89916957398508,-1.0905659384891342,prod
2.8501272,290.1809,47.89916957398508,-1.0905659384891342,prod
2.217843,290.2002,47.89916957398508,-1.0905659384891342,prod
0.7671269,293.09506,47.89916957398508,-1.0905659384891342,prod
2.0505426,296.4848,47.89916957398508,-1.0905659384891342,prod
1.8122406,288.10825,47.89916957398508,-1.0905659384891342,prod
1.6659406,289.35742,47.89916957398508,-1.0905659384891342,prod
1.1339766,300.61917,47.89916957398508,-1.0905659384891342,prod
2.6053317,303.26874,47.89916957398508,-1.0905659384891342,prod
3.3544543,291.4258,47.89916957398508,-1.0905659384891342,prod
2.7879126,289.20142,47.89916957398508,-1.0905659384891342,prod
3.7846057,300.2299,47.89916957398508,-1.0905659384891342,prod
5.9951143,297.4526,47.89916957398508,-1.0905659384891342,prod
3.7040489,289.41705,47.89916957398508,-1.0905659384891342,prod
2.5247967,288.6438,47.89916957398508,-1.0905659384891342,prod
3.522089,299.7134,47.89916957398508,-1.0905659384891342,prod
5.383775,297.94287,47.89916957398508,-1.0905659384891342,prod
4.0630617,289.8208,47.89916957398508,-1.0905659384891342,prod
4.316144,289.6012,47.89916957398508,-1.0905659384891342,prod
2.9758358,291.0498,47.89916957398508,-1.0905659384891342,prod
2.729278,292.2235,47.89916957398508,-1.0905659384891342,prod
4.3892484,288.35663,47.89916957398508,-1.0905659384891342,prod
4.923383,287.5047,47.89916957398508,-1.0905659384891342,prod
4.1742525,291.0569,47.89916957398508,-1.0905659384891342,prod
3.3965743,291.51974,47.89916957398508,-1.0905659384891342,prod
4.4483576,287.20615,47.89916957398508,-1.0905659384891342,prod
5.68607,287.8708,47.89916957398508,-1.0905659384891342,prod
7.5687366,290.85257,47.89916957398508,-1.0905659384891342,prod
5.4822407,290.02274,47.89916957398508,-1.0905659384891342,prod
5.2056937,287.27878,47.89916957398508,-1.0905659384891342,prod
2.9457347,287.20184,47.89916957398508,-1.0905659384891342,prod
5.461389,293.1585,47.89916957398508,-1.0905659384891342,prod
4.3921847,291.48715,47.89916957398508,-1.0905659384891342,prod
3.0403736,286.21832,47.89916957398508,-1.0905659384891342,prod
3.4104714,287.08688,47.89916957398508,-1.0905659384891342,prod
4.491326,292.34036,47.89916957398508,-1.0905659384891342,prod
2.6482024,291.45984,47.89916957398508,-1.0905659384891342,prod
2.8352628,287.27106,47.89916957398508,-1.0905659384891342,prod
2.9828854,286.22095,47.89916957398508,-1.0905659384891342,prod
3.2728612,292.3062,47.89916957398508,-1.0905659384891342,prod
1.606401,290.20862,47.89916957398508,-1.0905659384891342,prod
2.7909381,287.2812,47.89916957398508,-1.0905659384891342,prod
2.0897875,287.1275,47.89916957398508,-1.0905659384891342,prod
1.8429956,292.95947,47.89916957398508,-1.0905659384891342,prod
3.1121614,292.86203,47.89916957398508,-1.0905659384891342,prod
2.869514,285.05072,47.89916957398508,-1.0905659384891342,prod
2.9972699,285.88483,47.89916957398508,-1.0905659384891342,prod
2.2712424,294.87976,47.89916957398508,-1.0905659384891342,prod
4.8771334,295.42215,47.89916957398508,-1.0905659384891342,prod
3.112244,288.0488,47.89916957398508,-1.0905659384891342,prod
2.0428903,288.37274,47.89916957398508,-1.0905659384891342,prod
1.7776107,297.5587,47.89916957398508,-1.0905659384891342,prod
5.7485886,296.8299,47.89916957398508,-1.0905659384891342,prod
2.7194364,288.0872,47.89916957398508,-1.0905659384891342,prod
2.09607,288.3318,47.89916957398508,-1.0905659384891342,prod
2.0860832,298.7031,47.89916957398508,-1.0905659384891342,prod
3.991155,297.59164,47.89916957398508,-1.0905659384891342,prod
2.7520761,290.55478,47.89916957398508,-1.0905659384891342,prod
2.4986255,290.3194,47.89916957398508,-1.0905659384891342,prod
1.540025,300.3726,47.89916957398508,-1.0905659384891342,prod
3.5710037,300.21808,47.89916957398508,-1.0905659384891342,prod
2.7700186,290.9676,47.89916957398508,-1.0905659384891342,prod
0.10665852,291.02905,47.89916957398508,-1.0905659384891342,prod
1.6618454,302.7381,47.89916957398508,-1.0905659384891342,prod
2.6915615,302.95016,47.89916957398508,-1.0905659384891342,prod
4.0489573,292.13837,47.89916957398508,-1.0905659384891342,prod
4.7576613,291.17502,47.89916957398508,-1.0905659384891342,prod
5.2392197,298.60123,47.89916957398508,-1.0905659384891342,prod
6.4749193,296.42224,47.89916957398508,-1.0905659384891342,prod
3.0087714,287.31897,47.89916957398508,-1.0905659384891342,prod
2.182266,286.9002,47.89916957398508,-1.0905659384891342,prod
3.1016471,300.57193,47.89916957398508,-1.0905659384891342,prod
3.583377,301.54736,47.89916957398508,-1.0905659384891342,prod
4.735349,291.31802,47.89916957398508,-1.0905659384891342,prod
3.912529,290.78217,47.89916957398508,-1.0905659384891342,prod
3.8048341,302.87836,47.89916957398508,-1.0905659384891342,prod
3.7891023,304.2184,47.89916957398508,-1.0905659384891342,prod
4.5295324,292.99976,47.89916957398508,-1.0905659384891342,prod
3.4435964,293.40863,47.89916957398508,-1.0905659384891342,prod
1.7418172,304.76538,47.89916957398508,-1.0905659384891342,prod
5.3493943,305.36362,47.89916957398508,-1.0905659384891342,prod
4.341191,294.40036,47.89916957398508,-1.0905659384891342,prod
1.9603868,292.20163,47.89916957398508,-1.0905659384891342,prod
3.0640564,300.80524,47.89916957398508,-1.0905659384891342,prod
1.539682,303.01843,47.89916957398508,-1.0905659384891342,prod
4.902779,293.5297,47.89916957398508,-1.0905659384891342,prod
5.091501,291.149,47.89916957398508,-1.0905659384891342,prod
6.045016,293.67642,47.89916957398508,-1.0905659384891342,prod
6.5750346,289.75394,47.89916957398508,-1.0905659384891342,prod
6.7806587,288.32037,47.89916957398508,-1.0905659384891342,prod
4.3612585,287.4014,47.89916957398508,-1.0905659384891342,prod
5.35481,295.05917,47.89916957398508,-1.0905659384891342,prod
6.073964,294.76755,47.89916957398508,-1.0905659384891342,prod
1.8653413,287.06967,47.89916957398508,-1.0905659384891342,prod
